,vpn_number,trial,condition,correct_key,key,rt,iscorrect,accuracy,error_rate
122,3,122,words,s,s,0.410430908203,True,0.9933333333333333,0.00666666666666671
123,3,123,words,s,s,0.389142036438,True,0.9933333333333333,0.00666666666666671
124,3,124,words,s,s,0.327831983566,True,0.9933333333333333,0.00666666666666671
125,3,125,pictures,l,l,0.334491014481,True,0.9933333333333333,0.00666666666666671
126,3,126,words,s,s,0.575278043747,True,0.9933333333333333,0.00666666666666671
127,3,127,words,s,s,0.463008880615,True,0.9933333333333333,0.00666666666666671
128,3,128,pictures,l,l,0.384752035141,True,0.9933333333333333,0.00666666666666671
129,3,129,pictures,l,l,0.514369010925,True,0.9933333333333333,0.00666666666666671
130,3,130,pictures,l,l,0.522884130478,True,0.9933333333333333,0.00666666666666671
131,3,131,words,s,s,0.48938894271899996,True,0.9933333333333333,0.00666666666666671
132,3,132,pictures,l,l,0.48586893081699994,True,0.9933333333333333,0.00666666666666671
133,3,133,pictures,l,l,0.399761915207,True,0.9933333333333333,0.00666666666666671
134,3,134,pictures,l,l,0.32770085334800003,True,0.9933333333333333,0.00666666666666671
135,3,135,words,s,s,0.424537181854,True,0.9933333333333333,0.00666666666666671
136,3,136,words,s,s,0.43759703636200004,True,0.9933333333333333,0.00666666666666671
137,3,137,pictures,l,l,0.416462898254,True,0.9933333333333333,0.00666666666666671
138,3,138,pictures,l,l,0.39934110641500004,True,0.9933333333333333,0.00666666666666671
139,3,139,pictures,l,l,0.40962100029,True,0.9933333333333333,0.00666666666666671
140,3,140,pictures,l,l,0.41154503822300004,True,0.9933333333333333,0.00666666666666671
141,3,141,pictures,l,l,0.35233497619599996,True,0.9933333333333333,0.00666666666666671
142,3,142,pictures,l,l,0.428128957748,True,0.9933333333333333,0.00666666666666671
143,3,143,words,s,s,0.6070129871369999,True,0.9933333333333333,0.00666666666666671
144,3,144,pictures,l,l,0.45137596130400004,True,0.9933333333333333,0.00666666666666671
145,3,145,words,s,s,0.588711977005,True,0.9933333333333333,0.00666666666666671
146,3,146,words,s,s,0.283440828323,True,0.9933333333333333,0.00666666666666671
147,3,147,words,s,s,0.302216053009,True,0.9933333333333333,0.00666666666666671
148,3,148,pictures,l,l,0.346294879913,True,0.9933333333333333,0.00666666666666671
149,3,149,pictures,l,l,0.331840991974,True,0.9933333333333333,0.00666666666666671
0,4,0,pictures,l,l,0.46407485008199995,True,0.9733333333333334,0.026666666666666616
1,4,1,words,s,s,0.517296075821,True,0.9733333333333334,0.026666666666666616
2,4,2,words,s,s,0.44975399971,True,0.9733333333333334,0.026666666666666616
3,4,3,pictures,l,l,0.412323951721,True,0.9733333333333334,0.026666666666666616
4,4,4,pictures,l,l,0.456408977509,True,0.9733333333333334,0.026666666666666616
5,4,5,words,s,s,0.727595090866,True,0.9733333333333334,0.026666666666666616
6,4,6,pictures,l,l,0.483628988266,True,0.9733333333333334,0.026666666666666616
7,4,7,pictures,l,l,0.526343822479,True,0.9733333333333334,0.026666666666666616
8,4,8,pictures,l,l,0.45573997497599994,True,0.9733333333333334,0.026666666666666616
9,4,9,pictures,l,l,0.47431206703199996,True,0.9733333333333334,0.026666666666666616
10,4,10,pictures,l,l,0.44397878646899996,True,0.9733333333333334,0.026666666666666616
11,4,11,words,s,l,0.45222401618999997,False,0.9733333333333334,0.026666666666666616
12,4,12,words,s,s,0.669475793839,True,0.9733333333333334,0.026666666666666616
13,4,13,pictures,l,l,0.537214994431,True,0.9733333333333334,0.026666666666666616
14,4,14,words,s,s,0.637769937515,True,0.9733333333333334,0.026666666666666616
15,4,15,words,s,s,0.363024950027,True,0.9733333333333334,0.026666666666666616
16,4,16,words,s,s,0.449334144592,True,0.9733333333333334,0.026666666666666616
17,4,17,pictures,l,l,0.422266960144,True,0.9733333333333334,0.026666666666666616
18,4,18,words,s,s,0.45117402076700003,True,0.9733333333333334,0.026666666666666616
19,4,19,words,s,s,0.38720703125,True,0.9733333333333334,0.026666666666666616
20,4,20,words,s,s,0.36096310615500005,True,0.9733333333333334,0.026666666666666616
21,4,21,words,s,s,0.317879199982,True,0.9733333333333334,0.026666666666666616
22,4,22,words,s,s,0.34774017334,True,0.9733333333333334,0.026666666666666616
23,4,23,words,s,s,0.38939595222499995,True,0.9733333333333334,0.026666666666666616
24,4,24,words,s,s,0.34174990654,True,0.9733333333333334,0.026666666666666616
25,4,25,words,s,s,0.318619966507,True,0.9733333333333334,0.026666666666666616
26,4,26,pictures,l,l,0.37888193130500003,True,0.9733333333333334,0.026666666666666616
27,4,27,words,s,s,0.42614507675200003,True,0.9733333333333334,0.026666666666666616
28,4,28,pictures,l,l,0.37510395049999995,True,0.9733333333333334,0.026666666666666616
29,4,29,pictures,l,l,0.394160032272,True,0.9733333333333334,0.026666666666666616
30,4,30,pictures,l,l,0.322057962418,True,0.9733333333333334,0.026666666666666616
31,4,31,pictures,l,l,0.36620116233800004,True,0.9733333333333334,0.026666666666666616
32,4,32,pictures,l,l,0.421393156052,True,0.9733333333333334,0.026666666666666616
33,4,33,words,s,s,0.44566202163699997,True,0.9733333333333334,0.026666666666666616
34,4,34,words,s,s,0.33694314956699994,True,0.9733333333333334,0.026666666666666616
35,4,35,words,s,s,0.357235193253,True,0.9733333333333334,0.026666666666666616
36,4,36,pictures,l,l,0.381216049194,True,0.9733333333333334,0.026666666666666616
37,4,37,pictures,l,l,0.401429891586,True,0.9733333333333334,0.026666666666666616
38,4,38,pictures,l,l,0.420445919037,True,0.9733333333333334,0.026666666666666616
39,4,39,words,s,s,0.459420919418,True,0.9733333333333334,0.026666666666666616
40,4,40,words,s,s,0.442079782486,True,0.9733333333333334,0.026666666666666616
41,4,41,pictures,l,l,0.376852035522,True,0.9733333333333334,0.026666666666666616
42,4,42,pictures,l,l,0.437542200089,True,0.9733333333333334,0.026666666666666616
43,4,43,pictures,l,l,0.42622113227799996,True,0.9733333333333334,0.026666666666666616
44,4,44,pictures,l,l,0.33957695960999995,True,0.9733333333333334,0.026666666666666616
45,4,45,words,s,s,0.43746113777199996,True,0.9733333333333334,0.026666666666666616
46,4,46,pictures,l,l,0.716292142868,True,0.9733333333333334,0.026666666666666616
47,4,47,words,s,s,0.49367618560800003,True,0.9733333333333334,0.026666666666666616
48,4,48,words,s,s,0.328243970871,True,0.9733333333333334,0.026666666666666616
49,4,49,words,s,s,0.367989063263,True,0.9733333333333334,0.026666666666666616
50,4,50,pictures,l,l,0.40047001838699997,True,0.9733333333333334,0.026666666666666616
51,4,51,pictures,l,l,0.469701051712,True,0.9733333333333334,0.026666666666666616
52,4,52,pictures,l,l,0.373376846313,True,0.9733333333333334,0.026666666666666616
53,4,53,pictures,l,l,0.457789182663,True,0.9733333333333334,0.026666666666666616
54,4,54,pictures,l,l,0.335458040237,True,0.9733333333333334,0.026666666666666616
55,4,55,words,s,s,0.42858099937399996,True,0.9733333333333334,0.026666666666666616
56,4,56,words,s,s,0.372331142426,True,0.9733333333333334,0.026666666666666616
57,4,57,pictures,l,l,0.399580001831,True,0.9733333333333334,0.026666666666666616
58,4,58,words,s,s,0.481918096542,True,0.9733333333333334,0.026666666666666616
59,4,59,words,s,s,0.317717075348,True,0.9733333333333334,0.026666666666666616
60,4,60,pictures,l,l,0.37538194656400004,True,0.9733333333333334,0.026666666666666616
61,4,61,words,s,s,0.42483997344999996,True,0.9733333333333334,0.026666666666666616
62,4,62,pictures,l,l,0.37891197204599997,True,0.9733333333333334,0.026666666666666616
63,4,63,pictures,l,l,0.43757390976000005,True,0.9733333333333334,0.026666666666666616
64,4,64,pictures,l,l,0.37452888488799996,True,0.9733333333333334,0.026666666666666616
65,4,65,pictures,l,l,0.315222024918,True,0.9733333333333334,0.026666666666666616
66,4,66,pictures,l,l,0.318559885025,True,0.9733333333333334,0.026666666666666616
67,4,67,pictures,l,l,0.36329603195200005,True,0.9733333333333334,0.026666666666666616
68,4,68,words,s,s,0.41263389587399996,True,0.9733333333333334,0.026666666666666616
69,4,69,pictures,l,l,0.580946922302,True,0.9733333333333334,0.026666666666666616
70,4,70,words,s,s,0.440986871719,True,0.9733333333333334,0.026666666666666616
71,4,71,words,s,s,0.388319015503,True,0.9733333333333334,0.026666666666666616
72,4,72,pictures,l,l,0.424314975739,True,0.9733333333333334,0.026666666666666616
73,4,73,words,s,s,0.45183801651,True,0.9733333333333334,0.026666666666666616
74,4,74,pictures,l,l,0.329875946045,True,0.9733333333333334,0.026666666666666616
75,4,75,pictures,l,l,0.44416308403000004,True,0.9733333333333334,0.026666666666666616
76,4,76,pictures,l,l,0.341612815857,True,0.9733333333333334,0.026666666666666616
77,4,77,words,s,s,0.394078016281,True,0.9733333333333334,0.026666666666666616
78,4,78,words,s,s,0.35929608344999997,True,0.9733333333333334,0.026666666666666616
79,4,79,pictures,l,l,0.485500097275,True,0.9733333333333334,0.026666666666666616
80,4,80,words,s,s,0.449043989182,True,0.9733333333333334,0.026666666666666616
81,4,81,pictures,l,l,0.40008187293999997,True,0.9733333333333334,0.026666666666666616
82,4,82,pictures,l,l,0.471772909164,True,0.9733333333333334,0.026666666666666616
83,4,83,words,s,l,0.33908200264,False,0.9733333333333334,0.026666666666666616
84,4,84,pictures,l,l,0.397876024246,True,0.9733333333333334,0.026666666666666616
85,4,85,pictures,l,l,0.393476963043,True,0.9733333333333334,0.026666666666666616
86,4,86,words,s,s,0.436686038971,True,0.9733333333333334,0.026666666666666616
87,4,87,pictures,l,l,0.483977079391,True,0.9733333333333334,0.026666666666666616
88,4,88,words,s,s,0.46406197547899997,True,0.9733333333333334,0.026666666666666616
89,4,89,pictures,l,l,0.474420070648,True,0.9733333333333334,0.026666666666666616
90,4,90,words,s,s,0.41577720642099997,True,0.9733333333333334,0.026666666666666616
91,4,91,pictures,l,l,0.594089031219,True,0.9733333333333334,0.026666666666666616
92,4,92,words,s,s,0.46509718895,True,0.9733333333333334,0.026666666666666616
93,4,93,words,s,s,0.365882873535,True,0.9733333333333334,0.026666666666666616
94,4,94,pictures,l,l,0.423660993576,True,0.9733333333333334,0.026666666666666616
95,4,95,words,s,l,0.439959049225,False,0.9733333333333334,0.026666666666666616
96,4,96,words,s,s,0.356781959534,True,0.9733333333333334,0.026666666666666616
97,4,97,words,s,s,0.34595704078699996,True,0.9733333333333334,0.026666666666666616
98,4,98,words,s,s,0.344419956207,True,0.9733333333333334,0.026666666666666616
99,4,99,pictures,l,l,0.41919803619400003,True,0.9733333333333334,0.026666666666666616
100,4,100,words,s,s,0.39817404747,True,0.9733333333333334,0.026666666666666616
101,4,101,words,s,s,0.37440204620399997,True,0.9733333333333334,0.026666666666666616
102,4,102,pictures,l,l,0.411102056503,True,0.9733333333333334,0.026666666666666616
103,4,103,pictures,l,l,0.417667865753,True,0.9733333333333334,0.026666666666666616
104,4,104,pictures,l,l,0.350821018219,True,0.9733333333333334,0.026666666666666616
105,4,105,words,s,s,0.417509078979,True,0.9733333333333334,0.026666666666666616
106,4,106,words,s,s,0.369333028793,True,0.9733333333333334,0.026666666666666616
107,4,107,words,s,s,0.41021084785499995,True,0.9733333333333334,0.026666666666666616
108,4,108,pictures,l,l,0.37154006958,True,0.9733333333333334,0.026666666666666616
109,4,109,pictures,l,l,0.411056995392,True,0.9733333333333334,0.026666666666666616
110,4,110,pictures,l,l,0.5538411140439999,True,0.9733333333333334,0.026666666666666616
111,4,111,words,s,s,0.484879970551,True,0.9733333333333334,0.026666666666666616
112,4,112,pictures,l,l,0.468483924866,True,0.9733333333333334,0.026666666666666616
113,4,113,pictures,l,l,0.8122310638429999,True,0.9733333333333334,0.026666666666666616
114,4,114,pictures,l,l,0.333106040955,True,0.9733333333333334,0.026666666666666616
115,4,115,pictures,l,l,0.435773134232,True,0.9733333333333334,0.026666666666666616
116,4,116,words,s,s,0.478622913361,True,0.9733333333333334,0.026666666666666616
117,4,117,pictures,l,l,0.483799934387,True,0.9733333333333334,0.026666666666666616
118,4,118,words,s,s,0.448207139969,True,0.9733333333333334,0.026666666666666616
119,4,119,pictures,l,l,0.45269203186000007,True,0.9733333333333334,0.026666666666666616
120,4,120,words,s,s,0.500596046448,True,0.9733333333333334,0.026666666666666616
121,4,121,words,s,s,0.329144001007,True,0.9733333333333334,0.026666666666666616
122,4,122,words,s,s,0.393028974533,True,0.9733333333333334,0.026666666666666616
123,4,123,pictures,l,l,0.497244119644,True,0.9733333333333334,0.026666666666666616
124,4,124,pictures,l,l,0.43802690506,True,0.9733333333333334,0.026666666666666616
125,4,125,pictures,l,l,0.382854938507,True,0.9733333333333334,0.026666666666666616
126,4,126,words,s,s,0.465549945831,True,0.9733333333333334,0.026666666666666616
127,4,127,pictures,l,l,0.451365947723,True,0.9733333333333334,0.026666666666666616
128,4,128,words,s,s,0.419648170471,True,0.9733333333333334,0.026666666666666616
129,4,129,words,s,s,0.475572109222,True,0.9733333333333334,0.026666666666666616
130,4,130,words,s,s,0.385478973389,True,0.9733333333333334,0.026666666666666616
131,4,131,pictures,l,l,0.35921597480800005,True,0.9733333333333334,0.026666666666666616
132,4,132,words,s,s,0.525500059128,True,0.9733333333333334,0.026666666666666616
133,4,133,pictures,l,l,0.374126195908,True,0.9733333333333334,0.026666666666666616
134,4,134,words,s,s,0.343528985977,True,0.9733333333333334,0.026666666666666616
135,4,135,pictures,l,l,0.361242055893,True,0.9733333333333334,0.026666666666666616
136,4,136,pictures,l,s,0.523334026337,False,0.9733333333333334,0.026666666666666616
137,4,137,words,s,s,0.52060008049,True,0.9733333333333334,0.026666666666666616
138,4,138,pictures,l,l,0.43528008461,True,0.9733333333333334,0.026666666666666616
139,4,139,words,s,s,0.566516160965,True,0.9733333333333334,0.026666666666666616
140,4,140,pictures,l,l,0.551070213318,True,0.9733333333333334,0.026666666666666616
141,4,141,pictures,l,l,0.566853046417,True,0.9733333333333334,0.026666666666666616
142,4,142,pictures,l,l,0.33913898468000003,True,0.9733333333333334,0.026666666666666616
143,4,143,words,s,s,0.38252496719400003,True,0.9733333333333334,0.026666666666666616
144,4,144,pictures,l,l,0.442785024643,True,0.9733333333333334,0.026666666666666616
145,4,145,words,s,s,0.397223949432,True,0.9733333333333334,0.026666666666666616
146,4,146,words,s,s,0.614876031876,True,0.9733333333333334,0.026666666666666616
147,4,147,pictures,l,l,0.650089979172,True,0.9733333333333334,0.026666666666666616
148,4,148,words,s,s,0.511691093445,True,0.9733333333333334,0.026666666666666616
149,4,149,words,s,s,0.360105037689,True,0.9733333333333334,0.026666666666666616
0,5,0,words,s,s,0.5238759517670001,True,0.9933333333333333,0.00666666666666671
1,5,1,words,s,s,0.36213111877400006,True,0.9933333333333333,0.00666666666666671
2,5,2,words,s,s,0.336654901505,True,0.9933333333333333,0.00666666666666671
3,5,3,words,s,s,0.293594121933,True,0.9933333333333333,0.00666666666666671
4,5,4,pictures,l,l,0.399702072144,True,0.9933333333333333,0.00666666666666671
5,5,5,words,s,s,0.448471069336,True,0.9933333333333333,0.00666666666666671
6,5,6,pictures,l,l,0.504115104675,True,0.9933333333333333,0.00666666666666671
7,5,7,pictures,l,l,0.393927097321,True,0.9933333333333333,0.00666666666666671
8,5,8,words,s,s,0.456057071686,True,0.9933333333333333,0.00666666666666671
9,5,9,words,s,s,0.375639915466,True,0.9933333333333333,0.00666666666666671
10,5,10,words,s,s,0.310792922974,True,0.9933333333333333,0.00666666666666671
11,5,11,words,s,s,0.294203996658,True,0.9933333333333333,0.00666666666666671
12,5,12,pictures,l,l,0.387398958206,True,0.9933333333333333,0.00666666666666671
13,5,13,pictures,l,l,0.36363697052,True,0.9933333333333333,0.00666666666666671
14,5,14,pictures,l,l,0.365139961243,True,0.9933333333333333,0.00666666666666671
15,5,15,pictures,l,l,0.388534784317,True,0.9933333333333333,0.00666666666666671
16,5,16,pictures,l,l,0.339368104935,True,0.9933333333333333,0.00666666666666671
17,5,17,pictures,l,l,0.345936059952,True,0.9933333333333333,0.00666666666666671
18,5,18,words,s,s,0.408576011658,True,0.9933333333333333,0.00666666666666671
19,5,19,words,s,s,0.33890604972800004,True,0.9933333333333333,0.00666666666666671
20,5,20,pictures,l,l,0.367582082748,True,0.9933333333333333,0.00666666666666671
21,5,21,words,s,s,0.541319847107,True,0.9933333333333333,0.00666666666666671
22,5,22,words,s,s,0.42192196846,True,0.9933333333333333,0.00666666666666671
23,5,23,words,s,s,0.309742927551,True,0.9933333333333333,0.00666666666666671
24,5,24,words,s,s,0.30067896843,True,0.9933333333333333,0.00666666666666671
25,5,25,pictures,l,l,0.35252809524499995,True,0.9933333333333333,0.00666666666666671
26,5,26,words,s,s,0.632055044174,True,0.9933333333333333,0.00666666666666671
27,5,27,words,s,s,0.294000864029,True,0.9933333333333333,0.00666666666666671
28,5,28,words,s,s,0.338426828384,True,0.9933333333333333,0.00666666666666671
29,5,29,pictures,l,l,0.415609121323,True,0.9933333333333333,0.00666666666666671
30,5,30,pictures,l,l,0.505156993866,True,0.9933333333333333,0.00666666666666671
31,5,31,pictures,l,l,0.38540506362899996,True,0.9933333333333333,0.00666666666666671
32,5,32,pictures,l,l,0.413509130478,True,0.9933333333333333,0.00666666666666671
33,5,33,words,s,s,0.410903930664,True,0.9933333333333333,0.00666666666666671
34,5,34,words,s,s,0.40333104133599995,True,0.9933333333333333,0.00666666666666671
35,5,35,words,s,s,0.33712792396499996,True,0.9933333333333333,0.00666666666666671
36,5,36,words,s,s,0.31033301353500004,True,0.9933333333333333,0.00666666666666671
37,5,37,pictures,l,l,0.388544082642,True,0.9933333333333333,0.00666666666666671
38,5,38,pictures,l,l,0.506687879562,True,0.9933333333333333,0.00666666666666671
39,5,39,pictures,l,l,0.436864852905,True,0.9933333333333333,0.00666666666666671
40,5,40,words,s,s,0.407601118088,True,0.9933333333333333,0.00666666666666671
41,5,41,words,s,s,0.361882925034,True,0.9933333333333333,0.00666666666666671
42,5,42,words,s,s,0.341412067413,True,0.9933333333333333,0.00666666666666671
43,5,43,words,s,s,0.33885884284999995,True,0.9933333333333333,0.00666666666666671
44,5,44,words,s,s,0.34447789192199996,True,0.9933333333333333,0.00666666666666671
45,5,45,pictures,l,l,0.397584915161,True,0.9933333333333333,0.00666666666666671
46,5,46,pictures,l,l,0.469855070114,True,0.9933333333333333,0.00666666666666671
47,5,47,words,s,s,0.607955932617,True,0.9933333333333333,0.00666666666666671
48,5,48,pictures,l,l,0.452859163284,True,0.9933333333333333,0.00666666666666671
49,5,49,pictures,l,l,0.517874956131,True,0.9933333333333333,0.00666666666666671
50,5,50,pictures,l,l,0.42370486259499995,True,0.9933333333333333,0.00666666666666671
51,5,51,words,s,s,0.486028909683,True,0.9933333333333333,0.00666666666666671
52,5,52,pictures,l,l,0.663858890533,True,0.9933333333333333,0.00666666666666671
53,5,53,words,s,s,0.5101380348210001,True,0.9933333333333333,0.00666666666666671
54,5,54,pictures,l,l,0.40143299102799995,True,0.9933333333333333,0.00666666666666671
55,5,55,pictures,l,l,0.518446922302,True,0.9933333333333333,0.00666666666666671
56,5,56,pictures,l,l,0.374637126923,True,0.9933333333333333,0.00666666666666671
57,5,57,pictures,l,l,0.453868865967,True,0.9933333333333333,0.00666666666666671
58,5,58,words,s,s,0.49246788024899996,True,0.9933333333333333,0.00666666666666671
59,5,59,pictures,l,l,0.50732588768,True,0.9933333333333333,0.00666666666666671
60,5,60,words,s,s,0.569786071777,True,0.9933333333333333,0.00666666666666671
61,5,61,pictures,l,l,0.382071971893,True,0.9933333333333333,0.00666666666666671
62,5,62,pictures,l,l,0.50380396843,True,0.9933333333333333,0.00666666666666671
63,5,63,words,s,s,0.517420053482,True,0.9933333333333333,0.00666666666666671
64,5,64,pictures,l,l,0.33782887458800004,True,0.9933333333333333,0.00666666666666671
65,5,65,pictures,l,l,0.419620990753,True,0.9933333333333333,0.00666666666666671
66,5,66,words,s,s,0.484395027161,True,0.9933333333333333,0.00666666666666671
67,5,67,words,s,s,0.428404092789,True,0.9933333333333333,0.00666666666666671
68,5,68,pictures,l,l,0.40776801109300004,True,0.9933333333333333,0.00666666666666671
69,5,69,words,s,s,0.648731946945,True,0.9933333333333333,0.00666666666666671
70,5,70,pictures,l,l,0.36181712150600004,True,0.9933333333333333,0.00666666666666671
71,5,71,words,s,s,0.5144450664519999,True,0.9933333333333333,0.00666666666666671
72,5,72,pictures,l,l,0.320418119431,True,0.9933333333333333,0.00666666666666671
73,5,73,words,s,s,0.52131319046,True,0.9933333333333333,0.00666666666666671
74,5,74,pictures,l,l,0.319226026535,True,0.9933333333333333,0.00666666666666671
75,5,75,words,s,s,0.6896560192110001,True,0.9933333333333333,0.00666666666666671
76,5,76,pictures,l,l,0.5235810279850001,True,0.9933333333333333,0.00666666666666671
77,5,77,pictures,l,l,0.51283788681,True,0.9933333333333333,0.00666666666666671
78,5,78,words,s,s,0.513586044312,True,0.9933333333333333,0.00666666666666671
79,5,79,words,s,s,0.3735871315,True,0.9933333333333333,0.00666666666666671
80,5,80,words,s,s,0.321920156479,True,0.9933333333333333,0.00666666666666671
81,5,81,words,s,s,0.322362184525,True,0.9933333333333333,0.00666666666666671
82,5,82,words,s,s,0.283889055252,True,0.9933333333333333,0.00666666666666671
83,5,83,words,s,s,0.297343015671,True,0.9933333333333333,0.00666666666666671
84,5,84,words,s,s,0.306455850601,True,0.9933333333333333,0.00666666666666671
85,5,85,words,s,s,0.319911956787,True,0.9933333333333333,0.00666666666666671
86,5,86,words,s,s,0.29335808754000003,True,0.9933333333333333,0.00666666666666671
87,5,87,pictures,l,l,0.39555287361100006,True,0.9933333333333333,0.00666666666666671
88,5,88,pictures,l,l,0.524710893631,True,0.9933333333333333,0.00666666666666671
89,5,89,words,s,s,0.5038349628450001,True,0.9933333333333333,0.00666666666666671
90,5,90,pictures,l,l,0.516608953476,True,0.9933333333333333,0.00666666666666671
91,5,91,words,s,s,0.501653194427,True,0.9933333333333333,0.00666666666666671
92,5,92,words,s,s,0.484427928925,True,0.9933333333333333,0.00666666666666671
93,5,93,words,s,s,0.34026217460600006,True,0.9933333333333333,0.00666666666666671
94,5,94,words,s,s,0.283762931824,True,0.9933333333333333,0.00666666666666671
95,5,95,pictures,l,l,0.40380811691299995,True,0.9933333333333333,0.00666666666666671
96,5,96,pictures,l,l,0.425518989563,True,0.9933333333333333,0.00666666666666671
97,5,97,words,s,s,0.484009027481,True,0.9933333333333333,0.00666666666666671
98,5,98,words,s,s,0.379507064819,True,0.9933333333333333,0.00666666666666671
99,5,99,words,s,s,0.327402114868,True,0.9933333333333333,0.00666666666666671
100,5,100,pictures,l,l,0.40078091621399997,True,0.9933333333333333,0.00666666666666671
101,5,101,pictures,l,l,0.45965886116000004,True,0.9933333333333333,0.00666666666666671
102,5,102,words,s,s,0.48409986496000007,True,0.9933333333333333,0.00666666666666671
103,5,103,pictures,l,s,0.540642023087,False,0.9933333333333333,0.00666666666666671
104,5,104,pictures,l,l,0.875586032867,True,0.9933333333333333,0.00666666666666671
105,5,105,pictures,l,l,0.468029022217,True,0.9933333333333333,0.00666666666666671
106,5,106,words,s,s,0.646309137344,True,0.9933333333333333,0.00666666666666671
107,5,107,pictures,l,l,0.519898176193,True,0.9933333333333333,0.00666666666666671
108,5,108,pictures,l,l,0.484152793884,True,0.9933333333333333,0.00666666666666671
109,5,109,pictures,l,l,0.40209102630599997,True,0.9933333333333333,0.00666666666666671
110,5,110,words,s,s,0.470808029175,True,0.9933333333333333,0.00666666666666671
111,5,111,pictures,l,l,0.469595909119,True,0.9933333333333333,0.00666666666666671
112,5,112,words,s,s,0.522147893906,True,0.9933333333333333,0.00666666666666671
113,5,113,words,s,s,0.44939494133,True,0.9933333333333333,0.00666666666666671
114,5,114,pictures,l,l,0.40291094780000003,True,0.9933333333333333,0.00666666666666671
115,5,115,words,s,s,0.526943922043,True,0.9933333333333333,0.00666666666666671
116,5,116,pictures,l,l,0.49044585228,True,0.9933333333333333,0.00666666666666671
117,5,117,pictures,l,l,0.403906106949,True,0.9933333333333333,0.00666666666666671
118,5,118,pictures,l,l,0.366453886032,True,0.9933333333333333,0.00666666666666671
119,5,119,pictures,l,l,0.46121311187700004,True,0.9933333333333333,0.00666666666666671
120,5,120,words,s,s,0.49479699134800004,True,0.9933333333333333,0.00666666666666671
121,5,121,pictures,l,l,0.48454308509800004,True,0.9933333333333333,0.00666666666666671
122,5,122,pictures,l,l,0.616412878036,True,0.9933333333333333,0.00666666666666671
123,5,123,pictures,l,l,0.41984200477600003,True,0.9933333333333333,0.00666666666666671
124,5,124,pictures,l,l,0.38973903656,True,0.9933333333333333,0.00666666666666671
125,5,125,words,s,s,0.457432031631,True,0.9933333333333333,0.00666666666666671
126,5,126,words,s,s,0.364737033844,True,0.9933333333333333,0.00666666666666671
127,5,127,words,s,s,0.335534095764,True,0.9933333333333333,0.00666666666666671
128,5,128,words,s,s,0.34942698478699996,True,0.9933333333333333,0.00666666666666671
129,5,129,words,s,s,0.334197998047,True,0.9933333333333333,0.00666666666666671
130,5,130,pictures,l,l,0.43442606926000005,True,0.9933333333333333,0.00666666666666671
131,5,131,words,s,s,0.623487949371,True,0.9933333333333333,0.00666666666666671
132,5,132,pictures,l,l,0.653076887131,True,0.9933333333333333,0.00666666666666671
133,5,133,pictures,l,l,0.564050197601,True,0.9933333333333333,0.00666666666666671
134,5,134,pictures,l,l,0.39381194114699997,True,0.9933333333333333,0.00666666666666671
135,5,135,words,s,s,0.47042083740199997,True,0.9933333333333333,0.00666666666666671
136,5,136,words,s,s,0.33853793144199995,True,0.9933333333333333,0.00666666666666671
137,5,137,words,s,s,0.321477890015,True,0.9933333333333333,0.00666666666666671
138,5,138,pictures,l,l,0.41596198081999997,True,0.9933333333333333,0.00666666666666671
139,5,139,words,s,s,0.524258852005,True,0.9933333333333333,0.00666666666666671
140,5,140,pictures,l,l,0.392775058746,True,0.9933333333333333,0.00666666666666671
141,5,141,words,s,s,0.615628957748,True,0.9933333333333333,0.00666666666666671
142,5,142,pictures,l,l,0.472424983978,True,0.9933333333333333,0.00666666666666671
143,5,143,words,s,s,0.44541406631499997,True,0.9933333333333333,0.00666666666666671
144,5,144,pictures,l,l,0.38416695594800004,True,0.9933333333333333,0.00666666666666671
145,5,145,words,s,s,0.628350019455,True,0.9933333333333333,0.00666666666666671
146,5,146,pictures,l,l,0.407552957535,True,0.9933333333333333,0.00666666666666671
147,5,147,words,s,s,0.568853139877,True,0.9933333333333333,0.00666666666666671
148,5,148,pictures,l,l,0.41260600090000005,True,0.9933333333333333,0.00666666666666671
149,5,149,pictures,l,l,0.46694397926299996,True,0.9933333333333333,0.00666666666666671
0,6,0,pictures,l,l,0.34990882873499995,True,0.9733333333333334,0.026666666666666616
1,6,1,words,s,s,0.726380109787,True,0.9733333333333334,0.026666666666666616
2,6,2,pictures,l,l,0.518011808395,True,0.9733333333333334,0.026666666666666616
3,6,3,words,s,s,0.509079933167,True,0.9733333333333334,0.026666666666666616
4,6,4,pictures,l,l,0.548326015472,True,0.9733333333333334,0.026666666666666616
5,6,5,words,s,s,0.6913568973540001,True,0.9733333333333334,0.026666666666666616
6,6,6,words,s,s,0.569545030594,True,0.9733333333333334,0.026666666666666616
7,6,7,pictures,l,l,0.441092967987,True,0.9733333333333334,0.026666666666666616
8,6,8,words,s,s,0.45167708396899997,True,0.9733333333333334,0.026666666666666616
9,6,9,pictures,l,l,0.410259962082,True,0.9733333333333334,0.026666666666666616
10,6,10,words,s,s,0.544312953949,True,0.9733333333333334,0.026666666666666616
11,6,11,pictures,l,l,0.557492017746,True,0.9733333333333334,0.026666666666666616
12,6,12,words,s,s,0.486269950867,True,0.9733333333333334,0.026666666666666616
13,6,13,pictures,l,l,0.558928012848,True,0.9733333333333334,0.026666666666666616
14,6,14,words,s,s,0.523968935013,True,0.9733333333333334,0.026666666666666616
